person_id,trip_id,purpose,mode,origin_type,origin_x,origin_y,dest_type,dest_x,dest_y,start_time,end_time,duration,status,path_cost,real_distance,wait_time
Person_2642,Person_2642_1,working,car,home,10159.910029921817,195.30711077929786,yes,5384.258694105075,568.932548028488,2.88,51.84,48.96,COMPLETED,0,0,0
Person_3145,Person_3145_1,working,car,home,5549.589534366886,2635.0281004666613,city,8982.539674594882,6224.04271922478,2.88,51.84,48.96,COMPLETED,0,0,0
Person_3245,Person_3245_1,working,car,home,7643.173550774809,3864.4722033563694,university,8640.52148904632,1242.1470644446506,2.88,51.84,48.96,COMPLETED,0,0,0
Person_4394,Person_4394_1,working,car,home,7742.676266120683,4941.849675318282,city,8982.539674594882,6224.04271922478,2.88,51.84,48.96,COMPLETED,0,0,0
Person_4395,Person_4395_1,working,car,home,7742.676266120683,4941.849675318282,yes,6527.054823832203,4033.0065426353417,2.88,51.84,48.96,COMPLETED,0,0,0
Person_5425,Person_5425_1,working,car,home,7818.038881927648,3224.6220846376877,kindergarten,8588.876066519004,2384.539250749051,2.88,51.84,48.96,COMPLETED,0,0,0
Person_6847,Person_6847_1,working,car,home,8778.65096986132,3112.5497123496493,city,10159.910029921817,195.30711077929786,2.88,51.84,48.96,COMPLETED,0,0,0
Person_8056,Person_8056_1,working,car,home,7564.86855292554,3629.762151407722,city,10159.910029921817,195.30711077929786,2.88,51.84,48.96,COMPLETED,0,0,0
Person_8938,Person_8938_1,working,car,home,10159.910029921817,195.30711077929786,yes,5758.452464986615,926.0377863920249,2.88,51.84,48.96,COMPLETED,0,0,0
Person_9547,Person_9547_1,working,car,home,4771.159705068488,7798.325282355149,university,5887.791508799354,2982.146731596164,2.88,51.84,48.96,COMPLETED,0,0,0
Person_2379,Person_2379_1,working,car,home,8982.539674594882,6224.04271922478,yes,7884.005999747017,3244.0848094552293,2.88,54.72,51.839999999999996,COMPLETED,0,0,0
Person_8353,Person_8353_1,working,car,home,6527.151741451904,4351.579394037637,school,6873.238070694492,3804.348267428833,2.88,54.72,51.839999999999996,COMPLETED,0,0,0
Person_8581,Person_8581_1,working,car,home,6701.255170816861,4732.061229333974,city,10159.910029921817,195.30711077929786,2.88,54.72,51.839999999999996,COMPLETED,0,0,0
Person_9617,Person_9617_1,working,car,home,8151.528597076734,3906.6511481166913,hospital,8540.574391865039,3953.664538603913,2.88,54.72,51.839999999999996,COMPLETED,0,0,0
Person_233,Person_233_1,working,car,home,10159.910029921817,195.30711077929786,school,8477.119662221643,3293.0896276178073,2.88,57.6,54.72,COMPLETED,0,0,0
Person_2118,Person_2118_1,working,car,home,10159.910029921817,195.30711077929786,kindergarten,8588.876066519004,2384.539250749051,2.88,57.6,54.72,COMPLETED,0,0,0
